[rosmaster.main][INFO] 2021-10-06 20:06:54,842: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-10-06 20:06:54,842: Starting ROS Master Node
[rosmaster.master][INFO] 2021-10-06 20:09:13,394: -PUB [/twist_marker_server/update_full] /twist_marker_server http://aidan:42939/
[rosmaster.master][INFO] 2021-10-06 20:09:13,395: -PUB [/twist_marker_server/update] /twist_marker_server http://aidan:42939/
[rosmaster.master][INFO] 2021-10-06 20:09:13,395: -PUB [/twist_marker_server/cmd_vel] /twist_marker_server http://aidan:42939/
[rosmaster.master][INFO] 2021-10-06 20:09:13,395: -SUB [/clock] /twist_marker_server http://aidan:42939/
[rosmaster.master][INFO] 2021-10-06 20:09:13,396: -SUB [/twist_marker_server/feedback] /twist_marker_server http://aidan:42939/
[rosmaster.master][INFO] 2021-10-06 20:09:13,396: -SERVICE [/twist_marker_server/get_loggers] /twist_marker_server rosrpc://aidan:33473
[rosmaster.master][INFO] 2021-10-06 20:09:13,397: -SERVICE [/twist_marker_server/set_logger_level] /twist_marker_server rosrpc://aidan:33473
[rosmaster.master][INFO] 2021-10-06 20:09:13,397: -CACHEDPARAM [/rosout_disable_topics_generation] by /twist_marker_server
[rosmaster.master][INFO] 2021-10-06 20:09:13,407: -PUB [/rosout] /robot_state_publisher http://aidan:33995/
[rosmaster.master][INFO] 2021-10-06 20:09:13,408: -PUB [/tf] /robot_state_publisher http://aidan:33995/
[rosmaster.master][INFO] 2021-10-06 20:09:13,409: -PUB [/tf_static] /robot_state_publisher http://aidan:33995/
[rosmaster.master][INFO] 2021-10-06 20:09:13,409: -SUB [/clock] /robot_state_publisher http://aidan:33995/
[rosmaster.master][INFO] 2021-10-06 20:09:13,410: -SUB [/joint_states] /robot_state_publisher http://aidan:33995/
[rosmaster.master][INFO] 2021-10-06 20:09:13,411: -SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher rosrpc://aidan:41539
[rosmaster.master][INFO] 2021-10-06 20:09:13,411: -SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher rosrpc://aidan:41539
[rosmaster.master][INFO] 2021-10-06 20:09:13,429: -PUB [/rosout] /robot_localization_ekf http://aidan:39231/
[rosmaster.master][INFO] 2021-10-06 20:09:13,430: -PUB [/diagnostics] /robot_localization_ekf http://aidan:39231/
[rosmaster.master][INFO] 2021-10-06 20:09:13,430: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,431: -PUB [/tf] /robot_localization_ekf http://aidan:39231/
[rosmaster.master][INFO] 2021-10-06 20:09:13,432: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:39231/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,433: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,433: -PUB [/odom] /robot_localization_ekf http://aidan:39231/
[rosmaster.master][INFO] 2021-10-06 20:09:13,434: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,435: -SUB [/clock] /robot_localization_ekf http://aidan:39231/
[rosmaster.master][INFO] 2021-10-06 20:09:13,436: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,436: -SUB [/tf] /robot_localization_ekf http://aidan:39231/
[rosmaster.master][INFO] 2021-10-06 20:09:13,436: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,437: -SUB [/tf_static] /robot_localization_ekf http://aidan:39231/
[rosmaster.master][INFO] 2021-10-06 20:09:13,439: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:39231/', 'http://aidan:33371/']: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-10-06 20:09:13,440: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,440: -SUB [/set_pose] /robot_localization_ekf http://aidan:39231/
[rosmaster.master][INFO] 2021-10-06 20:09:13,441: publisherUpdate[/tf_static] -> http://aidan:39231/ []
[rosmaster.master][INFO] 2021-10-06 20:09:13,442: -SUB [/trog_velocity_controller/odom] /robot_localization_ekf http://aidan:39231/
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,442: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,443: publisherUpdate[/tf_static] -> http://aidan:39231/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-10-06 20:09:13,444: -SERVICE [/robot_localization_ekf/get_loggers] /robot_localization_ekf rosrpc://aidan:49013
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,444: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,445: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,446: -SERVICE [/robot_localization_ekf/set_logger_level] /robot_localization_ekf rosrpc://aidan:49013
[rosmaster.master][INFO] 2021-10-06 20:09:13,446: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:33371/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,447: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,447: -SERVICE [/set_pose] /robot_localization_ekf rosrpc://aidan:49013
[rosmaster.master][INFO] 2021-10-06 20:09:13,448: -SERVICE [/robot_localization_ekf/enable] /robot_localization_ekf rosrpc://aidan:49013
[rosmaster.master][INFO] 2021-10-06 20:09:13,449: -SERVICE [/robot_localization_ekf/toggle] /robot_localization_ekf rosrpc://aidan:49013
[rosmaster.master][INFO] 2021-10-06 20:09:13,451: -CACHEDPARAM [/robot_localization_ekf/diagnostic_period] by /robot_localization_ekf
[rosmaster.master][INFO] 2021-10-06 20:09:13,451: -CACHEDPARAM [/rosout_disable_topics_generation] by /robot_localization_ekf
[rosmaster.master][INFO] 2021-10-06 20:09:28,385: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:09:28,389: -SUB [/clock] /base_controller_spawner http://aidan:43351/
[rosmaster.master][INFO] 2021-10-06 20:09:28,389: -PUB [/rosout] /base_controller_spawner http://aidan:43351/
[rosmaster.master][INFO] 2021-10-06 20:09:28,390: -SERVICE [/base_controller_spawner/get_loggers] /base_controller_spawner rosrpc://aidan:38393
[rosmaster.master][INFO] 2021-10-06 20:09:28,390: -SERVICE [/base_controller_spawner/set_logger_level] /base_controller_spawner rosrpc://aidan:38393
[rosmaster.master][INFO] 2021-10-06 20:09:28,456: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:28,458: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:28,959: -PUB [/rosout_agg] /rosout http://aidan:33311/
[rosmaster.master][INFO] 2021-10-06 20:09:28,960: -SUB [/clock] /rosout http://aidan:33311/
[rosmaster.master][INFO] 2021-10-06 20:09:28,961: -SUB [/rosout] /rosout http://aidan:33311/
[rosmaster.master][INFO] 2021-10-06 20:09:28,962: -SERVICE [/rosout/get_loggers] /rosout rosrpc://aidan:40359
[rosmaster.master][INFO] 2021-10-06 20:09:28,963: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://aidan:40359
[rosmaster.master][INFO] 2021-10-06 20:09:28,963: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2021-10-06 20:09:28,987: keyboard interrupt, will exit
[rosmaster.main][INFO] 2021-10-06 20:09:28,987: stopping master...
[rospy.core][INFO] 2021-10-06 20:09:28,987: signal_shutdown [atexit]
